ROW, FILEPATH, STATUS, SLURM_ARRAY_TASK_ID
2602, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.09574/SS.09574_SS.10901.h5, FAILED, 26
3602, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.07111/SS.07111_SS.14599.h5, FAILED, 36
6700, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.09220/SS.09220_SS.17952.h5, FAILED, 67
2402, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.05179/SS.05179_SS.10591.h5, FAILED, 24
3702, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10753/SS.10753_SS.14537.h5, FAILED, 37
3302, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.09629/SS.09629_SS.16980.h5, FAILED, 33
3202, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.09629/SS.09629_SS.15255.h5, FAILED, 32
1102, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.09268/SS.09268_SS.10705.h5, FAILED, 11
202, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.15636/SS.15636_SS.18895.h5, FAILED, 2
6101, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.14461/SS.14461_SS.16490.h5, FAILED, 61
1902, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.18308/SS.18308_SS.18463.h5, FAILED, 19
3502, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.07111/SS.07111_SS.09501.h5, FAILED, 35
1602, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.14764/SS.14764_SS.18352.h5, FAILED, 16
6800, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10759/SS.10759_SS.18463.h5, FAILED, 68
5702, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10586/SS.10586_SS.15576.h5, FAILED, 57
5802, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10586/SS.10586_SS.17016.h5, FAILED, 58
4, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.07499/SS.07499_SS.17723.h5, FAILED, 0
5902, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10221/SS.10221_SS.14565.h5, FAILED, 59
6900, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10759/SS.10759_SS.14768.h5, FAILED, 69
7000, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.05230/SS.05230_SS.09515.h5, FAILED, 70
6201, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10691/SS.10691_SS.10759.h5, FAILED, 62
6301, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10591/SS.10591_SS.17130.h5, FAILED, 63
6401, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10591/SS.10591_SS.18463.h5, FAILED, 64
5303, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.09548/SS.09548_SS.10386.h5, FAILED, 53
3803, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.15288/SS.15288_SS.16598.h5, FAILED, 38
4603, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10368/SS.10368_SS.20193.h5, FAILED, 46
7100, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.05230/SS.05230_SS.10524.h5, FAILED, 71
803, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.04973/SS.04973_SS.09515.h5, FAILED, 8
4203, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.03659/SS.03659_SS.10916.h5, FAILED, 42
3903, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.17892/SS.17892_SS.18463.h5, FAILED, 39
303, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.17875/SS.17875_SS.18531.h5, FAILED, 3
6501, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10916/SS.10916_SS.14712.h5, FAILED, 65
703, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.04973/SS.04973_SS.09270.h5, FAILED, 7
4103, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.03659/SS.03659_SS.17542.h5, FAILED, 41
5603, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.14976/SS.14976_SS.15288.h5, FAILED, 56
5003, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.09806/SS.09806_SS.10406.h5, FAILED, 50
1003, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.05441/SS.05441_SS.14753.h5, FAILED, 10
4003, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10763/SS.10763_SS.17929.h5, FAILED, 40
5403, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.09548/SS.09548_SS.10898.h5, FAILED, 54
1303, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.14753/SS.14753_SS.15907.h5, FAILED, 13
4803, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.14578/SS.14578_SS.15576.h5, FAILED, 48
4903, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.09806/SS.09806_SS.14768.h5, FAILED, 49
2303, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.05179/SS.05179_SS.14599.h5, FAILED, 23
5503, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.14457/SS.14457_SS.16507.h5, FAILED, 55
903, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.05441/SS.05441_SS.10373.h5, FAILED, 9
2903, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.15604/SS.15604_SS.18596.h5, FAILED, 29
4703, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.15869/SS.15869_SS.20247.h5, FAILED, 47
6002, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10221/SS.10221_SS.16598.h5, FAILED, 60
4303, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.16694/SS.16694_SS.16980.h5, FAILED, 43
5203, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.14648/SS.14648_SS.16490.h5, FAILED, 52
2004, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.14768/SS.14768_SS.17223.h5, FAILED, 20
403, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10706/SS.10706_SS.10916.h5, FAILED, 4
2703, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.17877/SS.17877_SS.18463.h5, FAILED, 27
2103, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.15729/SS.15729_SS.16684.h5, FAILED, 21
6601, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.09220/SS.09220_SS.10913.h5, FAILED, 66
603, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10330/SS.10330_SS.15248.h5, FAILED, 6
2803, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10857/SS.10857_SS.17534.h5, FAILED, 28
503, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.16507/SS.16507_SS.17952.h5, FAILED, 5
4503, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.09637/SS.09637_SS.14712.h5, FAILED, 45
2203, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.09529/SS.09529_SS.17542.h5, FAILED, 22
5103, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.09304/SS.09304_SS.09515.h5, FAILED, 51
3103, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.14599/SS.14599_SS.17858.h5, FAILED, 31
3003, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10737/SS.10737_SS.14764.h5, FAILED, 30
1803, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10505/SS.10505_SS.17613.h5, FAILED, 18
2503, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.17859/SS.17859_SS.18531.h5, FAILED, 25
103, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.07499/SS.07499_SS.17215.h5, FAILED, 1
6701, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.09220/SS.09220_SS.18157.h5, FAILED, 67
1203, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.09268/SS.09268_SS.18042.h5, FAILED, 12
4403, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.09637/SS.09637_SS.20247.h5, FAILED, 44
1503, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.06585/SS.06585_SS.09574.h5, FAILED, 15
3403, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10358/SS.10358_SS.17455.h5, FAILED, 34
1703, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10505/SS.10505_SS.15678.h5, FAILED, 17
1103, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.09268/SS.09268_SS.10913.h5, FAILED, 11
2603, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.09574/SS.09574_SS.15350.h5, FAILED, 26
203, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.15636/SS.15636_SS.17521.h5, FAILED, 2
6102, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.14461/SS.14461_SS.14764.h5, FAILED, 61
2403, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.05179/SS.05179_SS.15248.h5, FAILED, 24
3303, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.09629/SS.09629_SS.10524.h5, FAILED, 33
3703, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10753/SS.10753_SS.20247.h5, FAILED, 37
1403, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.06585/SS.06585_SS.17858.h5, FAILED, 14
3203, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.09629/SS.09629_SS.16203.h5, FAILED, 32
1603, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.14764/SS.14764_SS.16814.h5, FAILED, 16
3603, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.07111/SS.07111_SS.10893.h5, FAILED, 36
1903, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.18308/SS.18308_SS.18843.h5, FAILED, 19
6801, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10759/SS.10759_SS.10872.h5, FAILED, 68
3503, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.07111/SS.07111_SS.10495.h5, FAILED, 35
5703, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10586/SS.10586_SS.17542.h5, FAILED, 57
5803, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10586/SS.10586_SS.16490.h5, FAILED, 58
5903, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10221/SS.10221_SS.17877.h5, FAILED, 59
5, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.07499/SS.07499_SS.17455.h5, FAILED, 0
7200, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.14479/SS.14479_SS.17373.h5, FAILED, 72
7001, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.05230/SS.05230_SS.10935.h5, FAILED, 70
6202, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10691/SS.10691_SS.18596.h5, FAILED, 62
6901, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10759/SS.10759_SS.15248.h5, FAILED, 69
7300, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10373/SS.10373_SS.17018.h5, FAILED, 73
7400, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10373/SS.10373_SS.10737.h5, FAILED, 74
6302, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10591/SS.10591_SS.17892.h5, FAILED, 63
7500, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.17273/SS.17273_SS.19267.h5, FAILED, 75
6402, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10591/SS.10591_SS.17456.h5, FAILED, 64
3804, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.15288/SS.15288_SS.17016.h5, FAILED, 38
5304, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.09548/SS.09548_SS.17455.h5, FAILED, 53
3904, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.17892/SS.17892_SS.17952.h5, FAILED, 39
804, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.04973/SS.04973_SS.18042.h5, FAILED, 8
4604, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10368/SS.10368_SS.18462.h5, FAILED, 46
5004, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.09806/SS.09806_SS.10867.h5, FAILED, 50
304, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.17875/SS.17875_SS.18365.h5, FAILED, 3
4104, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.03659/SS.03659_SS.16878.h5, FAILED, 41
4204, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.03659/SS.03659_SS.15288.h5, FAILED, 42
6502, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10916/SS.10916_SS.18940.h5, FAILED, 65
7101, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.05230/SS.05230_SS.08936.h5, FAILED, 71
5604, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.14976/SS.14976_SS.17521.h5, FAILED, 56
704, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.04973/SS.04973_SS.10913.h5, FAILED, 7
4004, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10763/SS.10763_SS.18352.h5, FAILED, 40
5404, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.09548/SS.09548_SS.16870.h5, FAILED, 54
5504, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.14457/SS.14457_SS.15729.h5, FAILED, 55
6003, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10221/SS.10221_SS.10763.h5, FAILED, 60
4804, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.14578/SS.14578_SS.17723.h5, FAILED, 48
904, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.05441/SS.05441_SS.17613.h5, FAILED, 9
604, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10330/SS.10330_SS.14712.h5, FAILED, 6
1304, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.14753/SS.14753_SS.15288.h5, FAILED, 13
7600, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.15350/SS.15350_SS.15678.h5, FAILED, 76
4304, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.16694/SS.16694_SS.18352.h5, FAILED, 43
4904, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.09806/SS.09806_SS.18157.h5, FAILED, 49
2204, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.09529/SS.09529_SS.19744.h5, FAILED, 22
4504, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.09637/SS.09637_SS.17929.h5, FAILED, 45
2304, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.05179/SS.05179_SS.10916.h5, FAILED, 23
2704, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.17877/SS.17877_SS.20193.h5, FAILED, 27
4704, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.15869/SS.15869_SS.17723.h5, FAILED, 47
2005, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.14768/SS.14768_SS.16970.h5, FAILED, 20
2904, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.15604/SS.15604_SS.18042.h5, FAILED, 29
2804, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10857/SS.10857_SS.17521.h5, FAILED, 28
1004, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.05441/SS.05441_SS.10406.h5, FAILED, 10
404, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10706/SS.10706_SS.10841.h5, FAILED, 4
5104, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.09304/SS.09304_SS.15636.h5, FAILED, 51
504, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.16507/SS.16507_SS.16793.h5, FAILED, 5
6602, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.09220/SS.09220_SS.10706.h5, FAILED, 66
2104, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.15729/SS.15729_SS.17373.h5, FAILED, 21
104, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.07499/SS.07499_SS.17024.h5, FAILED, 1
5204, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.14648/SS.14648_SS.19744.h5, FAILED, 52
1204, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.09268/SS.09268_SS.18411.h5, FAILED, 12
3004, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10737/SS.10737_SS.15249.h5, FAILED, 30
2504, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.17859/SS.17859_SS.19267.h5, FAILED, 25
7700, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.08825/SS.08825_SS.15753.h5, FAILED, 77
4404, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.09637/SS.09637_SS.17940.h5, FAILED, 44
6702, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.09220/SS.09220_SS.14712.h5, FAILED, 67
3404, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10358/SS.10358_SS.10430.h5, FAILED, 34
1504, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.06585/SS.06585_SS.10916.h5, FAILED, 15
7800, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.08825/SS.08825_SS.09228.h5, FAILED, 78
204, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.15636/SS.15636_SS.17724.h5, FAILED, 2
3104, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.14599/SS.14599_SS.17809.h5, FAILED, 31
1104, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.09268/SS.09268_SS.16970.h5, FAILED, 11
1804, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10505/SS.10505_SS.10776.h5, FAILED, 18
2604, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.09574/SS.09574_SS.15672.h5, FAILED, 26
3704, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10753/SS.10753_SS.14479.h5, FAILED, 37
3204, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.09629/SS.09629_SS.09637.h5, FAILED, 32
1704, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10505/SS.10505_SS.15604.h5, FAILED, 17
1404, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.06585/SS.06585_SS.17215.h5, FAILED, 14
6103, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.14461/SS.14461_SS.14578.h5, FAILED, 61
3304, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.09629/SS.09629_SS.10252.h5, FAILED, 33
2404, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.05179/SS.05179_SS.10177.h5, FAILED, 24
1904, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.18308/SS.18308_SS.19267.h5, FAILED, 19
1604, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.14764/SS.14764_SS.20247.h5, FAILED, 16
3604, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.07111/SS.07111_SS.10901.h5, FAILED, 36
6802, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10759/SS.10759_SS.10916.h5, FAILED, 68
5704, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10586/SS.10586_SS.18411.h5, FAILED, 57
5804, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10586/SS.10586_SS.18739.h5, FAILED, 58
3504, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.07111/SS.07111_SS.08825.h5, FAILED, 35
